mail_date,section_label,number,title,source,is_syndicated,urls,document
2025-05-26,동국대 [법인/건학위],2,[불교학술원]‘주어도 줄지 않는 바랑’ 인곡당 법장스님 열반 20주년 학술대회,아시아투데이,False,https://www.asiatoday.co.kr/kn/view.php?key=20250523010011974,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-26,동국대 [법인/건학위],3,[미당연구소] 미당 서정주의 시 세계 시각적으로 구성,새전북신문,False,http://www.sjbnews.com/news/news.php?code=li_news&number=850763,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-26,동국대 [법인/건학위],4,"2연승 동국대 이호근 감독, ""상대 프레스 대비 통했다""",루키,False,https://www.rookie.co.kr/news/articleView.html?idxno=110358,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-26,동국대 [법인/건학위],5,[최상미 교수 출연] [지식의 맛-인문학 레시피 3회] “살고 싶었어요” 벼랑 끝에서 붙잡은 희망의 끈!,BBS,False,https://www.youtube.com/watch?v=CAty0R7JwG0,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-26,대학 [교육],1,10명 중 7명 '사탐런'…수능 중대변수로,서울경제,False,https://www.sedaily.com/NewsView/2GSWS44A0R,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-26,대학 [교육],2,'하버드 외국학생 차단' 美법원서 신속 제동,매일경제,False,https://www.mk.co.kr/news/world/11325952,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250526).hwp
2025-05-27,동국대 [법인/건학위],1,"동국대 박정훈 교수, 한국막학회논문상 수상",뉴시스,False,https://www.newsis.com/view/NISX20250526_0003190153,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,동국대 [법인/건학위],2,"‘간장 공장 공장장은…’ 동국대 한국어교육원 학생들, 퀴즈 풀고 아이스크림 먹고",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=579287,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,동국대 [법인/건학위],3,"동국대 미래융합교육원, ‘행복한 시니어 뇌 순환 교육 지도자’ 과정 개설",대학저널,False,https://dhnews.co.kr/news/view/1065600865794017,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,동국대 [법인/건학위],4,"[동문소식 – 한재혁(스포츠문화 23)] '16득점 야투율 63%' 동국대 한재혁, ""슛은 자신감이 가장 중요""",루키,False,https://www.rookie.co.kr/news/articleView.html?idxno=110360,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,동국대 [법인/건학위],5,[문현공 교수 칼럼] 고통받는 청년에게 마음 평안을 선물하려면?,불교신문,False,https://slv.ibulgyo.com/news/articleView.html?idxno=426462,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,대학 [교육],1,대선 앞두고 재정 확충 요구하는 대학가…지원 방식은 '온도 차',뉴스1,False,https://www.news1.kr/society/education/5794919,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,대학 [교육],2,국가장학금 인상… 최대 40만 원 지원 확대,매일신문,False,https://www.imaeil.com/page/view/2025052614362568825,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-27,불교 [종단],1,"의겸 스님의 국보 불화, 서울 첫 공개…송광사 ‘영산회상도’ ‘팔상도’ 전시",법보신문,False,https://www.beopbo.com/news/articleView.html?idxno=329309,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250527).hwp
2025-05-28,동국대 [법인/건학위],1,"법산스님, 동국대 정각원 부처님 전에 시집 봉정...“13년 정각원장 뼛속까지 동국인”",BBS,True,"https://news.bbsi.co.kr/news/articleView.html?idxno=4031938
https://www.btnnews.tv/news/articleView.html?idxno=86017
https://www.ibulgyo.com/news/articleView.html?idxno=426575
https://www.beopbo.com/news/articleView.html?idxno=329323
https://www.hyunbulnews.com/news/articleView.html?idxno=419414",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-28,동국대 [법인/건학위],2,"동국대 김교범 교수, 'TCI고분자학술진보상' 수상",뉴시스,False,https://www.newsis.com/view/NISX20250527_0003191604,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-28,동국대 [법인/건학위],3,동대부속금산중(전북현대U-15) 전국소년체전 우승,뉴스1,False,https://www.news1.kr/local/jeonbuk/5796160,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-28,대학 [교육],1,"6월 모의평가 지원자 역대 최다…""출생아 증가·입시제도 개편 영향""",매일신문,False,https://www.imaeil.com/page/view/2025052715315249207,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-28,대학 [교육],2,"""美, 유학생 SNS 심사 의무화 추진…유학비자 인터뷰 일시 중단""(종합)",연합뉴스,False,https://www.yna.co.kr/view/AKR20250528004151071?input=1195m,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-28,불교 [종단],1,각광받는 치유산업...숲·선명상 등 불교계 프로그램 기대감,BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4031918,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250528).hwp
2025-05-29,동국대 [법인/건학위],1,‘Restart’ 지역미래불자장학…원법사 ‘101호’ 기부,현대불교신문,True,"https://www.hyunbulnews.com/news/articleView.html?idxno=419444
https://www.ibulgyo.com/news/articleView.html?idxno=426650
https://www.btnnews.tv/news/articleView.html?idxno=86031",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,동국대 [법인/건학위],2,"동국대 화학공학과 노경무 박사과정생, 한국고분자학회 최우수 논문 발표상 수상",베리타스알파,True,"https://www.veritas-a.com/news/articleView.html?idxno=555771
https://dhnews.co.kr/news/view/1065579401469392",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,동국대 [법인/건학위],3,"동국대 미래융합교육원, ‘시니어 뇌순환 교육’ 지도자 양성 프로그램 운영",아시아투데이,False,https://www.asiatoday.co.kr/kn/view.php?key=20250527010013513,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,대학 [교육],1,"이주호 대행 ""지자체·대학, 지역 특색 기반한 상생 노력 해야""",뉴스1,False,https://www.news1.kr/society/education/5797534,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,대학 [교육],2,"美국무장관 ""중국 유학생 비자 취소 시작할 것""",연합뉴스,False,https://www.yna.co.kr/view/AKR20250529028400009?input=1195m,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,불교 [종단],1,불교계가 만든 첫 고등 종교교과서...학교에 도입될까,BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4032189,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-29,불교 [종단],2,"문화유산회복재단, 환수문화유산 기념박물관 개관",불교신문,False,https://slv.ibulgyo.com/news/articleView.html?idxno=426604,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250529).hwp
2025-05-30,동국대 [법인/건학위],1,“애틋함 꽃피우는 불자 되길”...용주사 동국대에 장학기금 2000만원 기부,불교신문,True,"https://www.ibulgyo.com/news/articleView.html?idxno=426669
https://news.bbsi.co.kr/news/articleView.html?idxno=4032335
https://www.btnnews.tv/news/articleView.html?idxno=86048",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,동국대 [법인/건학위],2,"조계종 종평위, 제7기 신규위원에 조윤오 동국대 교수 위촉",법보신문,True,"https://www.beopbo.com/news/articleView.html?idxno=329368
https://www.hyunbulnews.com/news/articleView.html?idxno=419469",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,동국대 [법인/건학위],3,"동국대 김성준 연구팀, 투명 전극 광 뉴로모픽 메모리 소자 개발",베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=556288,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,동국대 [법인/건학위],4,"동국대학교 분당한방병원, 보건복지부 지정 '호스피스전문기관' 승인",불교신문,True,"https://slv.ibulgyo.com/news/articleView.html?idxno=426657
https://www.hyunbulnews.com/news/articleView.html?idxno=419455",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,동국대 [법인/건학위],5,"[최상미 교수(사회복지상담학과) 출연] [지식의 맛-인문학레시피 4회] 청년들의 비명, 괜찮은 척하는 우리 사회의 민낯 | 마음 근육 키우기",BBS,False,https://www.youtube.com/watch?v=7mliO_n7ulk,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,동국대 [법인/건학위],6,"인스코비, 동국대 이원부 명예교수 경영 고문으로 영입",아시아경제,False,https://www.asiae.co.kr/article/2025053008413340390,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,대학 [교육],1,"서울·동국·한양대, 現 고1 대입부터 정시 비중 40 → 30% 축소",서울신문,False,https://www.seoul.co.kr/news/society/education-news/2025/05/30/20250530014003?wlog_tag3=naver,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-05-30,대학 [교육],2,"美국무부 ""F·M·J 비자 신청자, 인터뷰 일정 수시로 체크해야""",연합뉴스,False,https://www.yna.co.kr/view/AKR20250530006900071?input=1195m,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250530).hwp
2025-07-30,동국대 [법인/건학위],1,[윤재웅 총장 기조연설] ‘문학 올림픽’ 세계비교문학협회 총회 개막...“불교 기반 K-문학 세계화”,BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4040951,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250730).hwpx
2025-07-30,동국대 [법인/건학위],2,"동국대 손정인 공동연구팀, 차세대 리튬 전지용 양쪽 전극 친화형 야누스 구조 전고체 전해질 개발",베리타스알파,True,"https://www.veritas-a.com/news/articleView.html?idxno=565402
https://edu.donga.com/news/articleView.html?idxno=92667",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250730).hwpx
2025-07-30,동국대 [법인/건학위],3,"[동국108리더스] 2025 농촌 봉사활동, 뜨거운 여름의 한가운데서 이어진 따뜻한 손길",,True,"https://www.youtube.com/watch?v=cpn3FMbij20
https://www.youtube.com/watch?v=U2PPiDWWH4w&list=PL7qq979gQcK2OckzcjP-TJA5974-XYN7b&index=3
https://www.youtube.com/watch?v=Yd3WOh4XfGo&list=PL7qq979gQcK2OckzcjP-TJA5974-XYN7b&index=2
https://www.youtube.com/watch?v=4KY7wDfNfqU&list=PL7qq979gQcK2OckzcjP-TJA5974-XYN7b&index=1
https://www.bbs.or.kr/HOME2/?ACT=REPLAY&pType=VOD&ProgramCode=2230&pIDX=387766&SearchText=&Page=1",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250730).hwpx
2025-07-30,대학 [교육],1,이주호 교육부 장관 퇴임,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=581927,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250730).hwpx
2025-07-30,불교 [종단],1,"“불심(佛心)도 더위도, 한국이 인도보다 더 뜨거운 것 같아요”",동아일보,False,https://www.donga.com/news/Culture/article/all/20250729/132088904/1,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250730).hwpx
2025-08-01,동국대 [법인/건학위],1,"문명대 명예교수, ""바다·육지 넘나든 신석기인 삶…반구천 암각화는 국보중의 국보“",서울경제,False,https://www.sedaily.com/NewsView/2GVKCKQKRS,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,동국대 [법인/건학위],2,[동문소식 – 송희복(국어국문 77)] 송희복 평론가 '자유와 인권의 문학사' 펴내,경남도민신문,False,http://www.gndomin.com/news/articleView.html?idxno=443245,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,동국대 [법인/건학위],3,"동국대 한류융합학술원 최원재 연구원, '모더니티 시대 한류 스타 이상' 발표",뉴스핌,False,https://www.newspim.com/news/view/20250731000883,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,동국대 [법인/건학위],4,"KITA 회원사, ‘동국대 LA캠퍼스’ 방문",미주중앙일보,False,https://www.koreadaily.com/article/20250730201048088,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,대학 [교육],1,인문사회와 AI 융합 교육하는 대학에 재정지원 검토,동아일보,False,https://www.donga.com/news/Society/article/all/20250731/132106449/1,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,대학 [교육],2,다문화 자녀 교육 소외 옛말…10명 중 6명 대학 진학,뉴스1,False,https://www.news1.kr/society/women-family/5864819,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-01,불교 [종단],1,"조계종, 올해 출가자 5년 만에 100명 돌파 목전",불교IN,False,https://www.bulgyo-in.com/news/articleView.html?idxno=1394,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250801).hwpx
2025-08-13,동국대 [법인/건학위],1,"""먼저 떠난 남편의 당부""...동국대에 장학금 1천만 원 기부",BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4042795,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,동국대 [법인/건학위],2,"[동문소식 – 송희지(국어국문 20)] 활활 타지 않아도, 닿으면 뜨거운 숯처럼",조선일보,False,https://www.chosun.com/culture-life/culture_general/2025/08/11/URTZQFT6LJGKBEMGQQEDR6ATEQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,동국대 [법인/건학위],3,"[동문소식 – 박주형(회계 78)] 신세계백화점 '1위 롯데' 추월 시도, 박주형 내수 부진에도 차별화에 투자",비즈니스포스트,True,"https://www.businesspost.co.kr/BP?command=article_view&num=407371
http://www.dailyasia.kr/news/415875",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,대학 [교육],1,"대학생 ‘구글 AI 프로’ 멤버십 1년 무료… “디지털 격차 해소에 도움, 활용 가이드라인도 필요”",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=582331,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,대학 [교육],2,"의료 AI 인재 1천 명 키운다… 복지부, 6개 대학에 연 10억 지원",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=582234,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,불교 [종단],1,화마 속에 지켜낸 청송 대전사 '문화재' 공개,TBC,False,https://www.tbc.co.kr/news/view?pno=20250728162313AE08256&id=198102,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,불교 [종단],2,"교불련, “대학생 불교 관심분야는 ‘깨달음 과정’…체험 중심 교재 개발 필요해”",법보신문,False,https://www.beopbo.com/news/articleView.html?idxno=330657,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-13,불교 [종단],3,박범훈 조계종 불교음악원장 재위촉,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=429354,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250813).hwpx
2025-08-18,동국대 [법인/건학위],1,'2025 한국인구학회 국제학술대회' 동국대서 열린다 … 아시아 인구 전환 과제 논의,뉴데일리,False,https://biz.newdaily.co.kr/site/data/html/2025/08/17/2025081700004.html,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,동국대 [법인/건학위],2,"동국대 사회과학연구원, '스테이블코인 도입 방안' 학술 컨퍼런스 첫 개최",MBN,False,https://www.mbn.co.kr/news/economy/5134089,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,동국대 [법인/건학위],3,[동문소식 – 김승현(행정 87)] [프로필] 김승현 동작세무서장,조세금융신문,False,https://www.tfmedia.co.kr/news/article.html?no=194062,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,동국대 [법인/건학위],4,[동문소식 – 김민수(식품산업관리 19)] 안심하이 “AI·STT 기술로 어르신 돌봄 업무 개선”,,False,https://www.donga.com/news/It/article/all/20250814/132189545/1,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,대학 [교육],1,"‘골든타임’ 놓칠 수 없다… 英·日·韓, AI 인재 확보 위한 전략 고심",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=582518,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,대학 [교육],2,"자연계 내신 ‘1.0등급’ 최상위권, 모두 의대·약대 갔다",동아일보,False,https://www.donga.com/news/Society/article/all/20250817/132197852/1,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-18,불교 [종단],1,"세계 음식 석학들, 백양사서 사찰음식 진수 만나다",현대불교신문,False,https://www.hyunbulnews.com/news/articleView.html?idxno=420683,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250818).hwpx
2025-08-19,동국대 [법인/건학위],1,"김지희 동국대 교수 “인공지능대학원 심포지엄, AI 생태계 확장의 무대”",조선일보,False,https://digitalchosun.dizzo.com/site/data/html_dir/2025/08/18/2025081880231.html,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,동국대 [법인/건학위],2,[동문소식 – 필감성(연극영상 99)] 좀비딸 필감성 감독 “영화? 김성수 감독에 배웠죠”,중앙일보,False,https://www.joongang.co.kr/article/25359900,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,동국대 [법인/건학위],3,[동문소식 – 박승재(스포츠문화 20)] ‘확 바뀐 팀 컬러’ 삼성 박승재 “제가 잘 할 수 있는 스타일인 것 같다”,루키,False,https://www.rookie.co.kr/news/articleView.html?idxno=112693,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,동국대 [법인/건학위],4,[출판문화원] ‘사실은 어디에 있는가’…일본 기자의 냉철한 미디어 분석,아시아엔,False,https://kor.theasian.asia/archives/389799,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,대학 [교육],1,'지역·대학 동반성장' RISE 미래는…한국교육개발원 19일 정책포럼,뉴스1,False,https://www.news1.kr/society/education/5882243,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,대학 [교육],2,수능 원서 21일부터 접수… 온라인 사전입력 확대,동아일보,False,https://www.donga.com/news/Society/article/all/20250819/132208117/2,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-19,불교 [종단],1,"지금 바로 마음의 평안에 이르다...'선명상, 이렇게 실천해요'",불교신문,False,https://slv.ibulgyo.com/news/articleView.html?idxno=429490,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250819).hwpx
2025-08-20,동국대 [법인/건학위],1,"윤재웅 총장, ""동국대 120주년은 '석전스님 광복'의 해""",BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4043175,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,동국대 [법인/건학위],2,"동국대, 『제11회 파이콘 한국 2025』 개최",교수신문,True,"https://www.kyosu.net/news/articleView.html?idxno=141586
https://www.newsis.com/view/NISX20250819_0003295508",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,동국대 [법인/건학위],3,땀방울 속에서 리더십 배운 동국대 108리더스,아시아타임즈,False,https://www.asiatime.co.kr/article/20250818500215,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,동국대 [법인/건학위],4,[동문소식 – 윤범모(미술 72)] 윤범모 광주비엔날레 대표이사 “우리 미술문화 정체성 구축에 방점 ‘성격있는 비엔날레’로”,세계일보,False,https://www.segye.com/newsView/20250819514171?OutUrl=naver,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,대학 [교육],1,"전국 대학가, 2026학년도 대입 앞두고 고교 연계 프로그램 활발",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=582677,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,대학 [교육],2,"2학기 학자금 대출 늦지않게 신청하세요…한국장학재단, 생활비도 200만원 한도 지원",아시아경제,False,https://www.asiae.co.kr/article/2025081913372202797,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,불교 [종단],1,"“생명존중의 한국 사찰음식, 세계화 가능성 충분”",불교신문,False,https://slv.ibulgyo.com/news/articleView.html?idxno=429553,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-20,불교 [종단],2,"[칼럼] 불교, 산사에서 일상으로",현대불교신문,False,https://www.hyunbulnews.com/news/articleView.html?idxno=420659,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250820).hwpx
2025-08-26,동국대 [법인/건학위],1,북한출신 동국대생들 ‘독도’에서 한반도 평화를 발원하다,불교신문,True,"https://www.ibulgyo.com/news/articleView.html?idxno=429771
https://news.bbsi.co.kr/news/articleView.html?idxno=4044288
https://www.btnnews.tv/news/articleView.html?idxno=86987
https://www.hyunbulnews.com/news/articleView.html?idxno=420789
https://www.beopbo.com/news/articleView.html?idxno=330864",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-26,동국대 [법인/건학위],2,"동국대, '의료AI·지능형네트워크학과' 신설… 2026 수시 이공계 대폭 확대",전자신문,False,https://www.etnews.com/20250825000331,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-26,동국대 [법인/건학위],3,"동국대 문화콘텐츠학과, 8월 25일 ‘문화콘텐츠 20년, The Next’ 개최",뉴스1,True,"https://www.news1.kr/photos/7457090
https://www.beopbo.com/news/articleView.html?idxno=330870
https://www.beopbo.com/news/articleView.html?idxno=330873",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-26,대학 [교육],1,美 대학도 '줄도산' 위기,한국경제,False,https://www.hankyung.com/article/2025082505921,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-26,불교 [종단],1,"스크린에 담아낸 수행의 순간, 전국사찰서 만난다",불교IN,False,https://www.bulgyo-in.com/news/articleView.html?idxno=1481,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-26,불교 [종단],2,'통도사 문화공간' 건립공사 내달 착수…2027년 말 완공 목표,연합뉴스,False,https://www.yna.co.kr/view/AKR20250825049200052,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250826).hwpx
2025-08-27,동국대 [법인/건학위],1,"동국대 이민호 교수팀, AI 신약개발 국가과제 선정",E동아,True,"https://edu.donga.com/news/articleView.html?idxno=94028
https://www.etnews.com/20250826000187
https://www.newsis.com/view/NISX20250826_0003303228",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250827).hwpx
2025-08-27,동국대 [법인/건학위],2,"북한출신 청년들, 동국대서 다음달 불교연합동아리 출범",BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4044401,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250827).hwpx
2025-08-27,동국대 [법인/건학위],3,동국대 행정대학원 부동산 경·공매 최고위 과정 모집,매일경제,False,https://www.mk.co.kr/news/special-edition/11403228,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250827).hwpx
2025-08-27,대학 [교육],1,대학가에도 '마약 던지기'…서울시·자치구·경찰·대학 합동 점검,뉴시스,False,https://www.newsis.com/view/NISX20250826_0003303238,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250827).hwpx
2025-08-27,대학 [교육],2,9월 모의수능 ‘사탐런’ 역대 최대,파이낸셜뉴스,False,https://www.fnnews.com/news/202508261820515975,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250827).hwpx
2025-08-28,동국대 [법인/건학위],1,"돈관스님, 2년 전 세웠던 원력 결실 맺어..홀몸 탈북 '의지처'로",BTN,False,https://www.btnnews.tv/news/articleView.html?idxno=87000,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250828).hwpx
2025-08-28,동국대 [법인/건학위],2,"선운사·내소사, 동국대에 장학기금 2000만원 쾌척",현대불교신문,True,"https://www.hyunbulnews.com/news/articleView.html?idxno=420814
https://www.ibulgyo.com/news/articleView.html?idxno=429923
https://news.bbsi.co.kr/news/articleView.html?idxno=4044536
https://www.btnnews.tv/news/articleView.html?idxno=87009",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250828).hwpx
2025-08-28,동국대 [법인/건학위],3,"동국대 로터스관 신축공사, 동부건설 수주…736억 원 규모",TV조선,False,https://news.tvchosun.com/site/data/html_dir/2025/08/27/2025082790262.html,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(250828).hwpx
